CoDrone Location vs Time,04082024_195018
Pairing,04/08/2024 19:50:19.929561,temp,32.98,battery,100,position,1.144371747970581,-0.04036715254187584,-0.13867224752902985,0.02828240394592285
Random_Limits,04/08/2024 19:50:46.847672,28.052456378936768,-0.05448948219418526,0.1212274357676506,1.2074280977249146,Notes,130,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:46.870543,28.074602365493774,-0.054372575134038925,0.11069339513778687,1.207398772239685,Notes,131,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:46.892701,28.096977949142456,-0.05425594374537468,0.10010167211294174,1.2072540521621704,Notes,132,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:46.915278,28.120172023773193,-0.05421615019440651,0.08963996171951294,1.2064625024795532,Notes,133,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:46.937449,28.141563415527344,-0.054240208119153976,0.0785578191280365,1.2057300806045532,Notes,134,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:46.959514,28.164141178131104,-0.0543329119682312,0.06836007535457611,1.2059746980667114,Notes,135,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:46.981868,28.186127424240112,-0.05443885922431946,0.0578705295920372,1.2059987783432007,Notes,136,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.004815,28.209073543548584,-0.05440959334373474,0.04736381396651268,1.2057818174362183,Notes,137,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.027381,28.231309413909912,-0.054228879511356354,0.03683845326304436,1.2056905031204224,Notes,138,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.049652,28.25435996055603,-0.053940240293741226,0.025560682639479637,1.2055890560150146,Notes,139,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.072352,28.276206970214844,-0.05365912243723869,0.014894030056893826,1.2055047750473022,Notes,140,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.094617,28.29880452156067,-0.05335516482591629,0.004251022823154926,1.2048633098602295,Notes,141,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.116261,28.320179224014282,-0.052992187440395355,-0.0064503103494644165,1.2040183544158936,Notes,142,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.137552,28.342385292053223,-0.0525548979640007,-0.01713617891073227,1.203195333480835,Notes,143,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.159724,28.363625049591064,-0.052176568657159805,-0.027623357251286507,1.2025467157363892,Notes,144,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.180842,28.385282039642334,-0.05193834379315376,-0.038280099630355835,1.2028589248657227,Notes,145,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.202306,28.406981706619263,-0.05182935670018196,-0.04816003143787384,1.2030377388000488,Notes,146,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.223894,28.42867684364319,-0.05178181827068329,-0.059337835758924484,1.2028506994247437,Notes,147,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.246066,28.449952602386475,-0.05178007483482361,-0.07037191092967987,1.202760934829712,Notes,148,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.268333,28.473003387451172,-0.05179191753268242,-0.08115456253290176,1.2030341625213623,Notes,149,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.290888,28.494903564453125,-0.05173763260245323,-0.09206873178482056,1.2037487030029297,Notes,150,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.312920,28.51819086074829,-0.05159488320350647,-0.10341287404298782,1.2043391466140747,Notes,151,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.335051,28.539308547973633,-0.0513843335211277,-0.11495758593082428,1.2044434547424316,Notes,152,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.357220,28.562504053115845,-0.05103982612490654,-0.12740156054496765,1.2048500776290894,Notes,153,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.379969,28.584025144577026,-0.05063864216208458,-0.1384745091199875,1.2053754329681396,Notes,154,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.401736,28.606201171875,-0.05023727938532829,-0.14950650930404663,1.2058117389678955,Notes,155,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.423931,28.62897300720215,-0.04986963048577309,-0.1613754779100418,1.2071646451950073,Notes,156,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.446161,28.62897300720215,-0.04986963048577309,-0.1613754779100418,1.2071646451950073,Notes,157,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.468166,28.62897300720215,-0.04986963048577309,-0.1613754779100418,1.2071646451950073,Notes,158,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.491259,28.69424843788147,-0.048809196799993515,-0.19729562103748322,1.2091996669769287,Notes,159,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.513027,28.718611001968384,-0.04837296903133392,-0.2094476968050003,1.2090777158737183,Notes,160,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.536225,28.741230964660645,-0.04814567789435387,-0.2206604778766632,1.2097047567367554,Notes,161,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.558826,28.741230964660645,-0.04814567789435387,-0.2206604778766632,1.2097047567367554,Notes,162,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.581264,28.785886526107788,-0.047552380710840225,-0.24303898215293884,1.2102067470550537,Notes,163,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.603382,28.808560609817505,-0.04710686206817627,-0.2553284168243408,1.2114423513412476,Notes,164,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.625464,28.830637454986572,-0.04673327878117561,-0.2662791311740875,1.2117137908935547,Notes,165,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.647077,28.8515682220459,-0.04640622064471245,-0.2770911157131195,1.2117265462875366,Notes,166,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.669396,28.873645305633545,-0.04617131128907204,-0.2868152856826782,1.211721420288086,Notes,167,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.692581,28.896585702896118,-0.04590630158782005,-0.29828080534935,1.2116069793701172,Notes,168,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.714659,28.896585702896118,-0.04590630158782005,-0.29828080534935,1.2116069793701172,Notes,169,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.736904,28.942256212234497,-0.0452875941991806,-0.3188680410385132,1.2113327980041504,Notes,170,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.759624,28.962814807891846,-0.04483586177229881,-0.32914265990257263,1.2111114263534546,Notes,171,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.781575,28.98678469657898,-0.044368404895067215,-0.34041231870651245,1.2097108364105225,Notes,172,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.803737,29.00770854949951,-0.044000908732414246,-0.3508509695529938,1.2084094285964966,Notes,173,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.825424,29.00770854949951,-0.044000908732414246,-0.3508509695529938,1.2084094285964966,Notes,174,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.847328,29.05255889892578,-0.04323958978056908,-0.37179359793663025,1.2060341835021973,Notes,175,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.869775,29.05255889892578,-0.04323958978056908,-0.37179359793663025,1.2060341835021973,Notes,176,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.892198,29.05255889892578,-0.04323958978056908,-0.37179359793663025,1.2060341835021973,Notes,177,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.914358,29.119317293167114,-0.04246435686945915,-0.4040962755680084,1.2025535106658936,Notes,178,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.936116,29.140538215637207,-0.04226464405655861,-0.41490620374679565,1.2020409107208252,Notes,179,-0.05348268151283264,1.0906652212142944,1.2005691528320312,-0.05348268151283264,-0.9093347787857056,1.2005691528320312
Random_Limits,04/08/2024 19:50:47.969122,29.174030780792236,-0.0419209748506546,-0.4321047067642212,1.2023792266845703,Notes,1,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:47.991656,29.197211503982544,-0.041666556149721146,-0.4430239796638489,1.2022138833999634,Notes,2,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.013864,29.218846321105957,-0.041449565440416336,-0.4536597430706024,1.201073169708252,Notes,3,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.035601,29.241191625595093,-0.04128790274262428,-0.4641912579536438,1.2005641460418701,Notes,4,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.058472,29.262691736221313,-0.04124879464507103,-0.4743739664554596,1.2001999616622925,Notes,5,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.080516,29.285640001296997,-0.04130322486162186,-0.48481136560440063,1.2008824348449707,Notes,6,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.103147,29.308706283569336,-0.04138857126235962,-0.49615490436553955,1.2013232707977295,Notes,7,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.126326,29.308706283569336,-0.04138857126235962,-0.49615490436553955,1.2013232707977295,Notes,8,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.148833,29.352829933166504,-0.04176602512598038,-0.5203443765640259,1.2007393836975098,Notes,9,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.170809,29.375503540039062,-0.04209752753376961,-0.5321639776229858,1.2001054286956787,Notes,10,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.192875,29.397053480148315,-0.042518872767686844,-0.5441921353340149,1.1994848251342773,Notes,11,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.215046,29.42025327682495,-0.04297450929880142,-0.5563571453094482,1.1987695693969727,Notes,12,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.236553,29.442399501800537,-0.04343302547931671,-0.5685450434684753,1.198723554611206,Notes,13,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.259250,29.46372628211975,-0.043913085013628006,-0.5806134939193726,1.1988226175308228,Notes,14,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.281675,29.487046241760254,-0.04445619136095047,-0.5934918522834778,1.1988774538040161,Notes,15,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.303423,29.50779676437378,-0.04502334073185921,-0.6056306958198547,1.1992064714431763,Notes,16,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.325682,29.529961824417114,-0.04561460763216019,-0.617615282535553,1.1997789144515991,Notes,17,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.347705,29.552825450897217,-0.04620214179158211,-0.629261314868927,1.1994391679763794,Notes,18,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.369545,29.573782205581665,-0.046753592789173126,-0.6405748128890991,1.1992816925048828,Notes,19,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.392126,29.596493005752563,-0.04722432419657707,-0.6516488194465637,1.1992857456207275,Notes,20,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.414419,29.618273973464966,-0.04765220358967781,-0.6625847220420837,1.1993829011917114,Notes,21,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.436816,29.640552282333374,-0.04798305779695511,-0.6732078790664673,1.2003463506698608,Notes,22,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.459738,29.66485595703125,-0.04835257679224014,-0.6840536594390869,1.2017966508865356,Notes,23,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.482220,29.68640899658203,-0.04876630753278732,-0.693784773349762,1.2033458948135376,Notes,24,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.503935,29.70854663848877,-0.04909946024417877,-0.7029598951339722,1.2046496868133545,Notes,25,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.526203,29.73075270652771,-0.0493745356798172,-0.7115089297294617,1.205538272857666,Notes,26,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.547719,29.75303030014038,-0.049560971558094025,-0.7192882299423218,1.2062411308288574,Notes,27,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.569986,29.775416135787964,-0.04961531236767769,-0.726818859577179,1.2068101167678833,Notes,28,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.592165,29.796619415283203,-0.04960565268993378,-0.7339718341827393,1.2072205543518066,Notes,29,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.613939,29.81937837600708,-0.04963599145412445,-0.7408379316329956,1.207209825515747,Notes,30,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.635964,29.841125011444092,-0.049749985337257385,-0.74752277135849,1.2073850631713867,Notes,31,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.658065,29.862370014190674,-0.04990333318710327,-0.754239022731781,1.2085012197494507,Notes,32,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.680484,29.885302543640137,-0.05010078474879265,-0.7609313130378723,1.209507942199707,Notes,33,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.703291,29.90712547302246,-0.05029703676700592,-0.7677872776985168,1.2100915908813477,Notes,34,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.726338,29.90712547302246,-0.05029703676700592,-0.7677872776985168,1.2100915908813477,Notes,35,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.748844,29.952584981918335,-0.05060578137636185,-0.7817550301551819,1.2108114957809448,Notes,36,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.771092,29.975439310073853,-0.05076150968670845,-0.7883908152580261,1.212874174118042,Notes,37,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.793774,29.99839687347412,-0.05095139145851135,-0.7957066893577576,1.2156612873077393,Notes,38,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.816923,30.01980495452881,-0.05114119127392769,-0.8023406267166138,1.2181496620178223,Notes,39,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.839530,30.042967796325684,-0.051291853189468384,-0.8086386322975159,1.2205257415771484,Notes,40,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.862270,30.067097902297974,-0.05151469632983208,-0.8152445554733276,1.2225311994552612,Notes,41,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.885649,30.088565587997437,-0.05183307081460953,-0.8212038278579712,1.2237708568572998,Notes,42,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.909356,30.113219261169434,-0.05228787660598755,-0.8276814818382263,1.2249107360839844,Notes,43,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.932062,30.136018991470337,-0.05269873887300491,-0.8339408040046692,1.225852370262146,Notes,44,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.955290,30.136018991470337,-0.05269873887300491,-0.8339408040046692,1.225852370262146,Notes,45,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:48.978454,30.136018991470337,-0.05269873887300491,-0.8339408040046692,1.225852370262146,Notes,46,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.000700,30.136018991470337,-0.05269873887300491,-0.8339408040046692,1.225852370262146,Notes,47,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.022944,30.136018991470337,-0.05269873887300491,-0.8339408040046692,1.225852370262146,Notes,48,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.045446,30.136018991470337,-0.05269873887300491,-0.8339408040046692,1.225852370262146,Notes,49,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.067828,30.272136926651,-0.05387895554304123,-0.8605724573135376,1.2275218963623047,Notes,50,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.090009,30.295103073120117,-0.054174527525901794,-0.8627105951309204,1.2278379201889038,Notes,51,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.112181,30.295103073120117,-0.054174527525901794,-0.8627105951309204,1.2278379201889038,Notes,52,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.134261,30.33938455581665,-0.05482042580842972,-0.8653688430786133,1.2278169393539429,Notes,53,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.156581,30.360815048217773,-0.05527297779917717,-0.866287112236023,1.2270011901855469,Notes,54,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.178239,30.38292360305786,-0.055719923228025436,-0.8670329451560974,1.2257682085037231,Notes,55,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.200470,30.405656337738037,-0.05610952898859978,-0.867645263671875,1.2255057096481323,Notes,56,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.222580,30.405656337738037,-0.05610952898859978,-0.867645263671875,1.2255057096481323,Notes,57,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.244275,30.448938608169556,-0.05694730207324028,-0.8685228228569031,1.2246711254119873,Notes,58,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.266838,30.471476316452026,-0.05734976381063461,-0.8686261177062988,1.2238867282867432,Notes,59,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.289007,30.493140697479248,-0.057873062789440155,-0.8683769106864929,1.2233736515045166,Notes,60,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.311199,30.516224145889282,-0.05836283415555954,-0.8679793477058411,1.2235772609710693,Notes,61,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.333523,30.516224145889282,-0.05836283415555954,-0.8679793477058411,1.2235772609710693,Notes,62,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.355523,30.56064534187317,-0.059064701199531555,-0.8670844435691833,1.2224503755569458,Notes,63,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.377285,30.581218242645264,-0.05913449078798294,-0.8665629625320435,1.220946192741394,Notes,64,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.399301,30.604565382003784,-0.05934906378388405,-0.8654422760009766,1.2212193012237549,Notes,65,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.421597,30.626673460006714,-0.05956786125898361,-0.8641764521598816,1.2216650247573853,Notes,66,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.444054,30.648337364196777,-0.05971361696720123,-0.8629241585731506,1.221524953842163,Notes,67,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.466513,30.648337364196777,-0.05971361696720123,-0.8629241585731506,1.221524953842163,Notes,68,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.489242,30.648337364196777,-0.05971361696720123,-0.8629241585731506,1.221524953842163,Notes,69,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.511700,30.648337364196777,-0.05971361696720123,-0.8629241585731506,1.221524953842163,Notes,70,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.533802,30.648337364196777,-0.05971361696720123,-0.8629241585731506,1.221524953842163,Notes,71,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.555664,30.759875059127808,-0.05961127206683159,-0.8552058935165405,1.2204524278640747,Notes,72,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.577811,30.782780408859253,-0.059599921107292175,-0.852766752243042,1.2204809188842773,Notes,73,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.600218,30.804288625717163,-0.05960991606116295,-0.8504276275634766,1.220645785331726,Notes,74,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.622972,30.826882123947144,-0.059697236865758896,-0.8482438325881958,1.220041275024414,Notes,75,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.645868,30.849547386169434,-0.05964675918221474,-0.8459734916687012,1.2191489934921265,Notes,76,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.667805,30.874075889587402,-0.05945436656475067,-0.8439764976501465,1.2188767194747925,Notes,77,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.689806,30.894376516342163,-0.05917521193623543,-0.8420547842979431,1.2187182903289795,Notes,78,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.711641,30.916109561920166,-0.05890307202935219,-0.8402103185653687,1.2176295518875122,Notes,79,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.733618,30.938210248947144,-0.058600347489118576,-0.8382659554481506,1.2165608406066895,Notes,80,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.756169,30.960432529449463,-0.058352284133434296,-0.836268424987793,1.2155288457870483,Notes,81,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
Random_Limits,04/08/2024 19:50:49.778609,30.98305082321167,-0.05822715908288956,-0.8337427377700806,1.2145296335220337,Notes,82,-0.04205990582704544,-0.4257948100566864,1.2021101713180542
